,num_primo
11434,259723
11435,259751
11436,259771
11437,259783
11438,259823
11439,259867
11440,259907
11441,259943
11442,259967
11443,259991
11444,260003
11445,260011
11446,260023
11447,260047
11448,260111
11449,260171
11450,260179
11451,260191
11452,260207
11453,260231
11454,260263
11455,260339
11456,260363
11457,260387
11458,260399
11459,260411
11460,260419
11461,260467
11462,260483
11463,260527
11464,260539
11465,260543
11466,260551
11467,260587
11468,260647
11469,260651
11470,260671
11471,260723
11472,260747
11473,260791
11474,260807
11475,260863
11476,260879
11477,260951
11478,260959
11479,260983
11480,260987
11481,260999
11482,261011
11483,261031
11484,261043
11485,261059
11486,261071
11487,261127
11488,261167
11489,261223
11490,261251
11491,261271
11492,261323
11493,261347
11494,261379
11495,261407
11496,261427
11497,261431
11498,261439
11499,261451
11500,261463
11501,261467
11502,261523
11503,261563
11504,261587
11505,261619
11506,261631
11507,261643
11508,261707
11509,261739
11510,261787
11511,261791
11512,261799
11513,261823
11514,261847
11515,261887
11516,261959
11517,261971
11518,261983
11519,262007
11520,262027
11521,262051
11522,262079
11523,262103
11524,262111
11525,262127
11526,262139
11527,262147
11528,262151
11529,262187
11530,262231
11531,262271
11532,262303
11533,262331
11534,262351
11535,262387
11536,262391
11537,262399
11538,262411
11539,262459
11540,262511
11541,262519
11542,262543
11543,262567
11544,262583
11545,262627
11546,262643
11547,262651
11548,262723
11549,262739
11550,262747
11551,262783
11552,262807
11553,262819
11554,262883
11555,263023
11556,263047
11557,263063
11558,263071
11559,263083
11560,263111
11561,263119
11562,263167
11563,263171
11564,263183
11565,263191
11566,263227
11567,263239
11568,263267
11569,263287
11570,263303
11571,263323
11572,263383
11573,263387
11574,263399
11575,263411
11576,263423
11577,263443
11578,263491
11579,263503
11580,263519
11581,263567
11582,263591
11583,263611
11584,263647
11585,263651
11586,263723
11587,263759
11588,263803
11589,263819
11590,263827
11591,263843
11592,263863
11593,263867
11594,263899
11595,263911
11596,263927
11597,263951
11598,263983
11599,264007
11600,264031
11601,264059
11602,264071
11603,264083
11604,264091
11605,264127
11606,264139
11607,264167
11608,264179
11609,264211
11610,264263
11611,264283
11612,264323
11613,264331
11614,264343
11615,264359
11616,264371
11617,264391
11618,264403
11619,264443
11620,264463
11621,264487
11622,264527
11623,264559
11624,264599
11625,264619
11626,264631
11627,264643
11628,264659
11629,264731
11630,264739
11631,264743
11632,264763
11633,264779
11634,264787
11635,264791
11636,264811
11637,264827
11638,264839
11639,264871
11640,264899
11641,264919
11642,264931
11643,264959
11644,264991
11645,265003
11646,265007
11647,265079
11648,265091
11649,265123
11650,265151
11651,265163
11652,265207
11653,265231
11654,265247
11655,265271
11656,265339
11657,265399
11658,265403
11659,265423
11660,265427
11661,265451
11662,265459
11663,265471
11664,265483
11665,265511
11666,265543
11667,265547
11668,265567
11669,265571
11670,265579
11671,265607
11672,265619
11673,265703
11674,265711
11675,265739
11676,265747
11677,265787
11678,265807
11679,265819
11680,265831
11681,265847
11682,265871
11683,265883
11684,265891
11685,265987
11686,266003
11687,266023
11688,266027
11689,266047
11690,266051
11691,266059
11692,266083
11693,266099
11694,266111
11695,266159
11696,266183
11697,266239
11698,266291
11699,266351
11700,266359
11701,266411
11702,266447
11703,266479
11704,266491
11705,266587
11706,266599
11707,266603
11708,266647
11709,266663
11710,266671
11711,266683
11712,266687
11713,266711
11714,266719
11715,266759
11716,266767
11717,266839
11718,266863
11719,266867
11720,266891
11721,266899
11722,266927
11723,266947
11724,266971
11725,266983
11726,266999
11727,267131
11728,267139
11729,267143
11730,267167
11731,267187
11732,267199
11733,267203
11734,267227
11735,267259
11736,267271
11737,267299
11738,267307
11739,267391
11740,267403
11741,267419
11742,267431
11743,267439
11744,267451
11745,267479
11746,267511
11747,267523
11748,267551
11749,267587
11750,267611
11751,267643
11752,267647
11753,267667
11754,267671
11755,267679
11756,267719
11757,267727
11758,267739
11759,267763
11760,267791
11761,267803
11762,267811
11763,267863
11764,267887
11765,267899
11766,267907
11767,267959
11768,268003
11769,268043
11770,268063
11771,268091
11772,268123
11773,268171
11774,268199
11775,268207
11776,268211
11777,268267
11778,268271
11779,268283
11780,268291
11781,268343
11782,268403
11783,268439
11784,268459
11785,268487
11786,268507
11787,268519
11788,268531
11789,268547
11790,268607
11791,268643
11792,268747
11793,268759
11794,268771
11795,268783
11796,268811
11797,268819
11798,268823
11799,268843
11800,268883
11801,268927
11802,268979
11803,268999
11804,269023
11805,269039
11806,269063
11807,269131
11808,269167
11809,269179
11810,269183
11811,269219
11812,269231
11813,269251
11814,269327
11815,269351
11816,269383
11817,269387
11818,269419
11819,269431
11820,269519
11821,269527
11822,269539
11823,269543
11824,269579
11825,269623
11826,269651
11827,269663
11828,269683
11829,269719
11830,269723
11831,269779
11832,269783
11833,269791
11834,269851
11835,269879
11836,269887
11837,269891
11838,269923
11839,269939
11840,269947
11841,269987
11842,270031
11843,270059
11844,270071
11845,270131
11846,270143
11847,270163
11848,270167
11849,270191
11850,270223
11851,270239
11852,270271
11853,270287
11854,270299
11855,270307
11856,270311
11857,270323
11858,270343
11859,270371
11860,270379
11861,270407
11862,270443
11863,270451
11864,270463
11865,270527
11866,270539
11867,270547
11868,270551
11869,270563
11870,270583
11871,270587
11872,270619
11873,270631
11874,270659
11875,270667
11876,270679
11877,270719
11878,270763
11879,270791
11880,270799
11881,270859
11882,270899
11883,270923
11884,270931
11885,270967
11886,271003
11887,271027
11888,271043
11889,271067
11890,271079
11891,271127
11892,271163
11893,271211
11894,271231
11895,271279
11896,271351
11897,271363
11898,271367
11899,271451
11900,271463
11901,271471
11902,271483
11903,271499
11904,271571
11905,271603
11906,271619
11907,271639
11908,271651
11909,271703
11910,271723
11911,271771
11912,271787
11913,271807
11914,271811
11915,271867
11916,271879
11917,271903
11918,271919
11919,271927
11920,271939
11921,271967
11922,272003
11923,272011
11924,272039
11925,272059
11926,272131
11927,272171
11928,272179
11929,272183
11930,272191
11931,272203
11932,272227
11933,272231
11934,272263
11935,272267
11936,272287
11937,272299
11938,272347
11939,272351
11940,272359
11941,272383
11942,272399
11943,272407
11944,272411
11945,272423
11946,272507
11947,272539
11948,272563
11949,272567
11950,272603
11951,272651
11952,272659
11953,272683
11954,272719
11955,272759
11956,272771
11957,272807
11958,272863
11959,272879
11960,272887
11961,272903
11962,272911
11963,272927
11964,272959
11965,272971
11966,272983
11967,272999
11968,273043
11969,273047
11970,273059
11971,273067
11972,273083
11973,273107
11974,273127
11975,273131
11976,273187
11977,273271
11978,273283
11979,273311
11980,273323
11981,273359
11982,273367
11983,273503
11984,273527
11985,273551
11986,273643
11987,273719
11988,273727
11989,273739
11990,273787
11991,273803
11992,273827
11993,273899
11994,273919
11995,273943
11996,273967
11997,273971
11998,273979
11999,274007
12000,274019
12001,274103
12002,274123
12003,274139
12004,274147
12005,274163
12006,274171
12007,274187
12008,274199
12009,274223
12010,274243
12011,274259
12012,274271
12013,274283
12014,274403
12015,274423
12016,274451
12017,274471
12018,274579
12019,274583
12020,274591
12021,274627
12022,274667
12023,274679
12024,274711
12025,274723
12026,274739
12027,274751
12028,274783
12029,274787
12030,274811
12031,274831
12032,274843
12033,274847
12034,274867
12035,274871
12036,274931
12037,274943
12038,274951
12039,275003
12040,275027
12041,275039
12042,275047
12043,275059
12044,275083
12045,275087
12046,275131
12047,275147
12048,275159
12049,275167
12050,275183
12051,275207
12052,275227
12053,275251
12054,275263
12055,275299
12056,275323
12057,275339
12058,275371
12059,275399
12060,275419
12061,275423
12062,275447
12063,275459
12064,275491
12065,275503
12066,275531
12067,275543
12068,275579
12069,275591
12070,275599
12071,275623
12072,275651
12073,275699
12074,275711
12075,275719
12076,275767
12077,275783
12078,275827
12079,275911
12080,275923
12081,275939
12082,275963
12083,275987
12084,275999
12085,276007
12086,276011
12087,276019
12088,276043
12089,276047
12090,276079
12091,276083
12092,276091
12093,276151
12094,276187
12095,276191
12096,276239
12097,276247
12098,276251
12099,276319
12100,276323
12101,276343
12102,276347
12103,276359
12104,276371
12105,276439
12106,276443
12107,276467
12108,276487
12109,276499
12110,276503
12111,276527
12112,276587
12113,276599
12114,276623
12115,276671
12116,276707
12117,276739
12118,276763
12119,276767
12120,276779
12121,276823
12122,276827
12123,276839
12124,276847
12125,276883
12126,276907
12127,276919
12128,277003
12129,277007
12130,277051
12131,277063
12132,277087
12133,277099
12134,277163
12135,277183
12136,277223
12137,277231
12138,277247
12139,277259
12140,277279
12141,277331
12142,277363
12143,277411
12144,277427
12145,277483
12146,277499
12147,277531
12148,277547
12149,277567
12150,277579
12151,277603
12152,277639
12153,277643
12154,277663
12155,277687
12156,277691
12157,277703
12158,277747
12159,277751
12160,277787
12161,277847
12162,277859
12163,277883
12164,277891
12165,277903
12166,277919
12167,277999
12168,278051
12169,278063
12170,278071
12171,278087
12172,278111
12173,278119
12174,278123
12175,278143
12176,278147
12177,278191
12178,278207
12179,278219
12180,278227
12181,278279
12182,278347
12183,278363
12184,278387
12185,278459
12186,278479
12187,278491
12188,278503
12189,278543
12190,278563
12191,278591
12192,278611
12193,278623
12194,278627
12195,278639
12196,278651
12197,278671
12198,278687
12199,278743
12200,278767
12201,278807
12202,278819
12203,278827
12204,278843
12205,278867
12206,278879
12207,278891
12208,278903
12209,278911
12210,278947
12211,279007
12212,279023
12213,279047
12214,279119
12215,279127
12216,279131
12217,279143
12218,279179
12219,279187
12220,279203
12221,279211
12222,279311
12223,279407
12224,279431
12225,279443
12226,279451
12227,279479
12228,279511
12229,279523
12230,279551
12231,279571
12232,279583
12233,279607
12234,279619
12235,279659
12236,279679
12237,279707
12238,279731
12239,279751
12240,279767
12241,279779
12242,279823
12243,279847
12244,279863
12245,279883
12246,279919
12247,279967
12248,279991
12249,280031
12250,280099
12251,280103
12252,280139
12253,280183
12254,280187
12255,280199
12256,280207
12257,280219
12258,280223
12259,280243
12260,280303
12261,280327
12262,280339
12263,280351
12264,280411
12265,280451
12266,280463
12267,280487
12268,280499
12269,280507
12270,280547
12271,280583
12272,280591
12273,280603
12274,280607
12275,280627
12276,280639
12277,280699
12278,280703
12279,280711
12280,280751
12281,280759
12282,280771
12283,280811
12284,280843
12285,280859
12286,280871
12287,280879
12288,280883
12289,280927
12290,280939
12291,280963
12292,280967
12293,280979
12294,281023
12295,281063
12296,281131
12297,281159
12298,281167
12299,281191
12300,281207
12301,281227
12302,281243
12303,281251
12304,281279
12305,281291
12306,281327
12307,281339
12308,281363
12309,281419
12310,281423
12311,281431
12312,281527
12313,281531
12314,281539
12315,281551
12316,281563
12317,281579
12318,281623
12319,281627
12320,281647
12321,281651
12322,281663
12323,281683
12324,281719
12325,281747
12326,281767
12327,281783
12328,281791
12329,281803
12330,281807
12331,281839
12332,281867
12333,281887
12334,281923
12335,281927
12336,281947
12337,281959
12338,281971
12339,282011
12340,282019
12341,282059
12342,282071
12343,282091
12344,282103
12345,282127
12346,282143
12347,282167
12348,282239
12349,282287
12350,282299
12351,282307
12352,282311
12353,282383
12354,282391
12355,282407
12356,282427
12357,282439
12358,282487
12359,282559
12360,282563
12361,282571
12362,282599
12363,282671
12364,282679
12365,282683
12366,282691
12367,282703
12368,282707
12369,282767
12370,282827
12371,282847
12372,282851
12373,282907
12374,282911
12375,282959
12376,282991
12377,283007
12378,283027
12379,283051
12380,283079
12381,283099
12382,283111
12383,283139
12384,283159
12385,283163
12386,283183
12387,283207
12388,283211
12389,283267
12390,283303
12391,283403
12392,283411
12393,283447
12394,283463
12395,283487
12396,283511
12397,283519
12398,283571
12399,283579
12400,283583
12401,283607
12402,283631
12403,283639
12404,283687
12405,283763
12406,283771
12407,283799
12408,283807
12409,283831
12410,283859
12411,283979
12412,284003
12413,284023
12414,284051
12415,284059
12416,284083
12417,284111
12418,284131
12419,284159
12420,284191
12421,284227
12422,284231
12423,284243
12424,284267
12425,284311
12426,284387
12427,284407
12428,284423
12429,284447
12430,284467
12431,284483
12432,284507
12433,284527
12434,284539
12435,284551
12436,284587
12437,284591
12438,284623
12439,284651
12440,284659
12441,284707
12442,284723
12443,284731
12444,284743
12445,284747
12446,284759
12447,284783
12448,284803
12449,284807
12450,284819
12451,284831
12452,284839
12453,284899
12454,284927
12455,285007
12456,285023
12457,285031
12458,285071
12459,285079
12460,285091
12461,285119
12462,285139
12463,285151
12464,285179
12465,285191
12466,285199
12467,285227
12468,285251
12469,285283
12470,285287
12471,285343
12472,285451
12473,285463
12474,285539
12475,285559
12476,285599
12477,285611
12478,285631
12479,285643
12480,285667
12481,285707
12482,285731
12483,285763
12484,285767
12485,285823
12486,285827
12487,285839
12488,285871
12489,285979
12490,285983
12491,286019
12492,286043
12493,286063
12494,286103
12495,286163
12496,286171
12497,286199
12498,286243
12499,286367
12500,286411
12501,286427
12502,286459
12503,286483
12504,286487
12505,286499
12506,286519
12507,286543
12508,286547
12509,286591
12510,286619
12511,286651
12512,286687
12513,286703
12514,286711
12515,286751
12516,286763
12517,286771
12518,286831
12519,286859
12520,286927
12521,286987
12522,286999
12523,287003
12524,287047
12525,287059
12526,287087
12527,287099
12528,287107
12529,287159
12530,287167
12531,287179
12532,287191
12533,287219
12534,287239
12535,287251
12536,287279
12537,287291
12538,287327
12539,287347
12540,287383
12541,287387
12542,287491
12543,287503
12544,287579
12545,287611
12546,287671
12547,287731
12548,287747
12549,287783
12550,287851
12551,287863
12552,287867
12553,287887
12554,287939
12555,288007
12556,288023
12557,288179
12558,288191
12559,288199
12560,288203
12561,288227
12562,288247
12563,288283
12564,288307
12565,288359
12566,288383
12567,288403
12568,288427
12569,288467
12570,288499
12571,288527
12572,288539
12573,288551
12574,288559
12575,288571
12576,288583
12577,288647
12578,288679
12579,288683
12580,288731
12581,288751
12582,288767
12583,288803
12584,288823
12585,288839
12586,288851
12587,288907
12588,288931
12589,288947
12590,288979
12591,288991
12592,289019
12593,289031
12594,289039
12595,289063
12596,289067
12597,289099
12598,289103
12599,289111
12600,289127
12601,289139
12602,289151
12603,289171
12604,289243
12605,289283
12606,289291
12607,289319
12608,289343
12609,289423
12610,289439
12611,289463
12612,289511
12613,289543
12614,289559
12615,289603
12616,289607
12617,289643
12618,289727
12619,289759
12620,289763
12621,289771
12622,289843
12623,289847
12624,289859
12625,289871
12626,289951
12627,289967
12628,289987
12629,289999
12630,290011
12631,290023
12632,290027
